id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice
1953,80,RL,93.0,10090,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,7,5,1963,1999,Gable,CompShg,Plywood,Plywood,BrkFace,364.0,TA,TA,CBlock,TA,TA,Av,Rec,ALQ,725.0,GasA,TA,Y,SBrkr,0,1651,0.0,1.0,2,0,4,1,TA,6,Typ,2,TA,BuiltIn,1963,Unf,276.0,TA,TA,Y,460,46,0,0,165,None,MnPrv,None,0,10,2007,WD ,172000
887,20,RL,67.0,8877,Pave,None,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,816.0,GasA,Ex,Y,SBrkr,0,816,1.0,0.0,1,0,2,1,TA,3,Typ,1,Gd,Detchd,1958,Unf,288.0,Fa,Fa,Y,0,0,0,0,0,None,None,None,0,5,2009,WD ,100000
1479,20,RL,85.0,11058,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,212.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1564.0,GasA,Ex,Y,SBrkr,0,1564,0.0,0.0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2007,RFn,814.0,TA,TA,Y,0,24,0,0,0,None,None,None,0,2,2008,WD ,218836
1317,190,RM,60.0,10800,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,6,7,1905,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,482.0,GasA,Ex,N,SBrkr,0,1912,0.0,0.0,2,0,3,2,TA,7,Typ,1,TA,Detchd,2003,Unf,672.0,Gd,TA,Y,0,25,212,0,0,None,None,None,0,4,2008,WD ,163000
1750,20,RL,59.0,10936,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1510.0,GasA,Ex,Y,SBrkr,0,1525,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2006,RFn,534.0,TA,TA,Y,100,18,0,0,0,None,None,None,0,4,2007,New,206580
2815,60,RL,65.0,8461,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,728.0,GasA,Ex,Y,SBrkr,0,1456,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005,Fin,390.0,TA,TA,Y,0,24,0,0,0,None,None,None,0,7,2006,New,163990
2692,70,RM,60.0,7518,Pave,None,Reg,Lvl,AllPub,FR3,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,8,1910,2004,Gable,CompShg,AsbShng,Plywood,None,0.0,Fa,Gd,BrkTil,Fa,Fa,No,Unf,Unf,396.0,GasA,Gd,Y,SBrkr,0,1330,0.0,0.0,1,0,3,1,TA,7,Typ,0,None,Detchd,2001,Unf,390.0,TA,TA,N,0,72,45,0,0,None,MnPrv,None,0,7,2006,WD ,116500
1090,60,RL,63.4,8010,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,840.0,GasA,Ex,Y,SBrkr,0,1720,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2002,Fin,400.0,TA,TA,Y,138,48,0,0,0,None,None,None,0,7,2008,WD ,188000
1912,85,RL,90.6,10050,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,6,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,87.0,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,793.0,GasA,Ex,Y,SBrkr,0,1280,0.0,1.0,2,0,3,1,TA,6,Typ,1,TA,Basment,1966,Fin,432.0,TA,TA,Y,140,40,0,0,0,None,None,None,0,6,2007,WD ,175000
1634,120,RL,38.0,4740,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1988,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,Unf,1166.0,GasA,Gd,Y,SBrkr,0,1179,1.0,0.0,2,0,2,1,TA,5,Typ,0,None,Attchd,1988,RFn,480.0,TA,TA,Y,0,108,0,0,135,None,None,None,0,10,2007,WD ,182000
1974,30,RM,60.0,6978,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,7,1926,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,850.0,GasA,TA,Y,SBrkr,0,960,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,Detchd,1981,RFn,576.0,TA,TA,Y,0,0,116,0,0,None,None,None,0,4,2007,WD ,103000
1764,20,RL,91.2,11400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,10,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,705.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,2633.0,GasA,Ex,Y,SBrkr,0,2633,1.0,0.0,2,1,2,1,Ex,8,Typ,2,Gd,Attchd,2001,RFn,804.0,TA,TA,Y,314,140,0,0,0,None,None,None,0,3,2007,WD ,466500
634,20,RL,66.0,9240,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1959,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,988.0,GasA,TA,Y,SBrkr,0,988,1.0,0.0,2,0,3,1,Gd,6,Typ,0,None,Attchd,1959,Unf,297.0,TA,TA,Y,156,0,0,0,0,None,None,None,0,6,2009,WD ,149500
1683,120,RL,24.0,2304,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,7,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,1061.0,GasA,TA,Y,SBrkr,0,1055,0.0,0.0,2,0,2,1,TA,4,Typ,0,None,Attchd,1978,Unf,319.0,TA,TA,Y,108,32,0,0,0,None,None,None,0,4,2007,WD ,142500
2199,30,RL,54.0,7223,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,5,1926,1950,Hip,CompShg,Stucco,Plywood,None,0.0,TA,TA,PConc,TA,TA,Mn,BLQ,Unf,1290.0,GasA,TA,Y,SBrkr,0,1422,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Detchd,1973,Unf,352.0,TA,TA,Y,0,0,64,0,0,None,MnPrv,None,0,4,2007,WD ,136500
2789,160,RH,62.2,3612,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Landmrk,Norm,Norm,Twnhs,2Story,6,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,630.0,GasA,Ex,Y,SBrkr,0,1320,0.0,0.0,2,1,3,1,TA,5,Typ,0,None,Detchd,1993,Unf,484.0,TA,TA,Y,0,48,0,0,0,None,MnPrv,None,0,6,2006,WD ,137000
1018,20,RL,63.0,12680,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1988,1988,Gable,CompShg,Plywood,Wd Sdng,BrkFace,102.0,Gd,TA,CBlock,Gd,Gd,Mn,GLQ,Unf,1675.0,GasA,Ex,Y,SBrkr,0,1688,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Ex,Attchd,1988,RFn,528.0,TA,TA,Y,0,48,0,0,141,None,None,None,0,6,2008,WD ,226500
14,20,RL,85.0,10176,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,1300.0,GasA,Gd,Y,SBrkr,0,1341,1.0,0.0,1,1,2,1,Gd,5,Typ,1,Po,Attchd,1990,Unf,506.0,TA,TA,Y,192,0,0,0,0,None,None,None,0,2,2010,WD ,171500
2782,80,RL,55.0,10780,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,911.0,GasA,Gd,Y,SBrkr,0,954,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Detchd,1976,Unf,576.0,TA,TA,Y,0,0,0,0,0,None,None,None,0,7,2006,WD ,132500
2626,90,RL,60.0,8544,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,Stucco,BrkFace,340.0,TA,TA,Slab,None,None,None,None,None,0.0,Wall,Fa,N,FuseA,0,1040,0.0,0.0,2,0,2,2,TA,6,Typ,0,None,Detchd,1949,Unf,400.0,TA,TA,Y,0,0,0,0,0,None,None,None,0,5,2006,WD ,87500
1175,60,FV,79.0,10646,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,TA,TA,PConc,TA,TA,No,GLQ,Unf,858.0,GasA,Ex,Y,SBrkr,0,1789,1.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2001,Fin,546.0,TA,TA,Y,0,0,0,0,0,None,None,None,0,6,2008,WD ,223000
1232,20,RL,80.0,8400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,9,1962,2005,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,237.0,Gd,Gd,CBlock,TA,TA,No,Unf,Unf,1319.0,GasA,TA,Y,SBrkr,0,1537,1.0,0.0,1,1,3,1,Gd,7,Typ,1,Gd,Attchd,1962,RFn,462.0,TA,TA,Y,0,36,0,0,0,None,GdPrv,None,0,7,2008,COD,174000
2590,20,RL,85.0,15428,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1951,1991,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,884.0,GasA,Ex,Y,SBrkr,0,884,1.0,0.0,1,0,2,1,TA,4,Typ,0,None,Attchd,1951,Fin,270.0,TA,TA,Y,0,0,0,0,195,None,None,None,0,6,2006,WD ,142000
2463,20,FV,81.0,11216,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,Unf,1489.0,GasA,Ex,Y,SBrkr,0,1489,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006,RFn,776.0,TA,TA,Y,0,140,0,0,0,None,None,None,0,6,2006,New,232600
2358,20,RL,78.0,10140,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,1040.0,GasA,Fa,Y,SBrkr,0,1309,1.0,0.0,1,1,3,1,Gd,5,Typ,1,Fa,Attchd,1974,RFn,484.0,TA,TA,Y,265,0,0,0,0,Fa,GdPrv,None,0,1,2006,WD ,181000
2911,160,RM,42.0,3964,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,6,4,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,942.0,GasA,Gd,Y,SBrkr,0,2521,1.0,0.0,2,1,5,1,TA,10,Maj1,1,Gd,Attchd,1973,Fin,576.0,TA,TA,Y,728,20,0,0,0,None,GdPrv,None,0,6,2006,WD ,151400
1699,20,RL,98.0,11428,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,248.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1626.0,GasA,Ex,Y,SBrkr,0,1634,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006,RFn,866.0,TA,TA,Y,0,44,0,0,0,None,None,None,0,5,2007,WD ,250000
115,60,RL,80.0,10421,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,42.0,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,980.0,GasA,TA,Y,SBrkr,0,1714,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1988,Unf,496.0,TA,TA,Y,228,66,156,0,0,None,MnPrv,Shed,500,3,2010,WD ,196500
1998,75,RM,75.0,13500,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,8,1879,1987,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,Unf,819.0,GasA,TA,Y,FuseA,0,2454,0.0,0.0,2,0,3,1,TA,8,Typ,1,Gd,Attchd,1950,Unf,576.0,TA,TA,N,0,148,150,0,0,None,MnPrv,None,0,2,2007,WD ,185000
589,20,RL,75.0,9000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,1216.0,GasA,TA,Y,SBrkr,0,1216,1.0,0.0,1,0,3,1,TA,5,Typ,0,None,Attchd,1969,Unf,336.0,TA,TA,Y,0,0,0,0,0,None,MnPrv,None,0,8,2009,WD ,113000
1641,20,RL,60.0,8089,Pave,None,Reg,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,6,2007,2007,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1419.0,GasA,Ex,Y,SBrkr,0,1419,1.0,0.0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,2007,RFn,567.0,TA,TA,Y,140,0,0,0,0,None,None,None,0,10,2007,New,392000
2821,90,RL,35.0,9400,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,WdShing,Plywood,BrkFace,250.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,Unf,945.0,GasA,TA,Y,SBrkr,0,980,0.0,2.0,2,0,4,0,TA,4,Typ,0,None,None,None,None,0.0,None,None,Y,0,0,0,0,0,None,None,None,0,10,2006,WD ,127500
1846,160,FV,24.0,2117,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,756.0,GasA,Ex,Y,SBrkr,0,1573,0.0,0.0,2,1,3,1,Gd,4,Typ,0,None,Detchd,2000,Unf,440.0,TA,TA,Y,0,32,0,0,0,None,None,None,0,9,2007,WD ,177000
1805,60,FV,85.0,10625,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,353.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1158.0,GasA,Ex,Y,SBrkr,0,2443,0.0,0.0,2,1,4,1,Gd,9,Min2,1,Gd,BuiltIn,2004,RFn,744.0,TA,TA,Y,193,127,0,0,0,None,None,None,0,6,2007,WD ,265000
1853,60,FV,106.0,8413,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Ex,TA,Mn,GLQ,Unf,1220.0,GasA,Ex,Y,SBrkr,0,2362,1.0,0.0,2,1,3,1,Gd,8,Typ,2,TA,Attchd,1998,RFn,1105.0,Gd,TA,Y,147,0,36,0,144,None,None,None,0,6,2007,WD ,312500
1321,75,RM,75.0,13500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,PosA,1Fam,2.5Unf,10,9,1893,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Ex,Ex,BrkTil,TA,TA,No,Unf,Unf,1237.0,GasA,Gd,Y,SBrkr,0,2775,0.0,0.0,3,1,3,1,Gd,9,Typ,1,Gd,Detchd,1988,Unf,880.0,Gd,TA,Y,105,502,0,0,0,None,None,None,0,7,2008,WD ,325000
564,20,RL,69.4,15676,Pave,None,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8,8,1980,1980,Gable,CompShg,VinylSd,VinylSd,BrkFace,115.0,Gd,Gd,CBlock,Gd,Gd,Gd,ALQ,Rec,2014.0,GasA,Gd,Y,SBrkr,0,2014,1.0,0.0,2,0,2,1,Gd,6,Maj1,2,Gd,Attchd,1980,RFn,864.0,TA,TA,Y,462,0,0,255,0,None,MnPrv,None,0,4,2009,WD ,275000
1771,60,RL,82.0,9950,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1203.0,GasA,Ex,Y,SBrkr,0,2520,0.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1995,RFn,721.0,TA,TA,Y,224,114,0,0,0,None,None,None,0,6,2007,WD ,290000
90,20,RL,39.0,15410,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1Story,6,6,1974,2002,Hip,CompShg,Plywood,Plywood,BrkCmn,250.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,GLQ,1208.0,GasA,Ex,Y,SBrkr,0,1494,1.0,0.0,2,0,3,1,TA,7,Typ,2,Fa,Attchd,1974,Fin,461.0,TA,TA,Y,296,0,186,0,0,None,GdPrv,None,0,4,2010,WD ,169000
2684,30,RM,50.0,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1921,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,616.0,GasA,Gd,Y,SBrkr,0,616,0.0,0.0,1,0,2,1,TA,4,Typ,0,None,Detchd,1921,Unf,205.0,TA,TA,Y,0,0,129,0,0,None,None,None,0,6,2006,WD ,89000
13,60,RL,63.0,8402,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,789.0,GasA,Gd,Y,SBrkr,0,1465,0.0,0.0,2,1,3,1,TA,7,Typ,1,Gd,Attchd,1998,Fin,393.0,TA,TA,Y,0,75,0,0,0,None,None,None,0,5,2010,WD ,180400
445,20,RL,85.0,10655,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,296.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,3206.0,GasA,Ex,Y,SBrkr,0,1629,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2003,RFn,880.0,TA,TA,Y,0,0,0,0,0,None,None,None,0,10,2009,WD ,284000
1914,20,RL,70.0,10150,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,912.0,GasA,Ex,Y,FuseA,0,912,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,Attchd,1958,RFn,275.0,TA,TA,Y,0,0,0,0,0,None,None,None,0,7,2007,COD,114500
2811,20,RL,84.0,10084,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1552.0,GasA,Ex,Y,SBrkr,0,1552,0.0,0.0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2005,RFn,782.0,TA,TA,Y,144,20,0,0,0,None,None,None,0,7,2006,New,212900
850,20,RL,67.0,16285,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1413.0,GasA,Ex,Y,SBrkr,0,1430,0.0,0.0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2001,RFn,605.0,TA,TA,Y,0,33,0,0,0,None,None,None,0,6,2009,WD ,187100
1844,160,FV,34.0,3230,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,1129.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,729.0,GasA,Gd,Y,SBrkr,0,1458,0.0,0.0,2,1,2,1,TA,5,Typ,1,Fa,Detchd,1999,Unf,440.0,TA,TA,Y,0,32,0,0,0,None,None,None,0,6,2007,WD ,176000
2225,20,RL,79.2,21579,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,6,1968,1968,Hip,CompShg,HdBoard,BrkFace,None,0.0,TA,TA,PConc,Gd,TA,No,BLQ,Unf,1488.0,GasA,Ex,Y,SBrkr,0,1488,0.0,1.0,2,0,3,1,TA,7,Typ,2,Gd,Attchd,1968,RFn,552.0,TA,TA,Y,0,0,216,0,0,None,None,None,0,9,2007,CWD,215000
1477,60,RL,64.0,8320,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,770.0,GasA,Ex,Y,SBrkr,0,1582,0.0,0.0,2,1,3,1,Gd,6,Typ,0,None,Attchd,2004,RFn,520.0,TA,TA,Y,0,45,0,0,0,None,None,None,0,9,2008,WD ,185900
399,20,RL,60.0,6960,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,864.0,GasA,TA,Y,SBrkr,0,864,0.0,0.0,1,0,3,1,Gd,5,Typ,0,None,Detchd,1989,Unf,660.0,TA,TA,Y,96,0,0,0,0,None,None,Shed,500,11,2009,WD ,120500
2431,60,RL,60.0,21930,Pave,None,IR3,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,5,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Av,Unf,Unf,732.0,GasA,Ex,Y,SBrkr,0,1838,0.0,0.0,2,1,4,1,TA,7,Typ,1,Gd,BuiltIn,2005,Fin,372.0,TA,TA,Y,100,40,0,0,0,None,None,None,0,7,2006,WD ,192140
1605,20,RL,60.0,6600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,Unf,816.0,GasA,Ex,Y,SBrkr,0,816,0.0,1.0,1,0,3,1,Gd,5,Typ,1,Ex,Attchd,1982,Unf,264.0,TA,TA,Y,0,0,0,0,0,None,MnPrv,None,0,10,2008,WD ,130500
897,50,RL,50.0,8405,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,3,1945,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,Slab,None,None,None,None,None,0.0,Wall,TA,N,FuseF,0,1529,0.0,0.0,2,0,4,1,TA,9,Mod,0,None,Detchd,1945,Unf,240.0,TA,TA,N,92,0,185,0,0,None,None,None,0,4,2009,WD ,98000
1426,20,RL,91.0,11778,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,2271.0,GasA,Ex,Y,SBrkr,0,2276,1.0,0.0,2,0,3,1,Ex,7,Typ,2,Gd,Attchd,2008,RFn,1348.0,Gd,TA,Y,0,0,70,0,255,None,None,None,0,6,2008,WD ,475000
2240,30,RM,60.0,8967,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,2,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,Fa,Po,No,Unf,Unf,961.0,GasA,Gd,Y,Mix,0,1077,0.0,0.0,1,0,2,1,TA,6,Maj2,0,None,Detchd,1920,Unf,338.0,Po,Po,N,0,0,0,0,0,None,None,None,0,11,2007,WD ,67000
